,paper-date,title,paragraph,sentence,source:ADJ,source:ADP,source:ADV,source:AUX,source:CCONJ,source:DET,source:INTJ,source:NOUN,source:NUM,source:PRON,source:PROPN,source:PUNCT,source:SCONJ,source:SYM,source:VERB,source:X,advmod,aux,cop,fixed,iobj,nmod:poss,nsubj,nsubj:pass,obj,obl,obl:agent,xcomp,ID
27157,AD_Algemeen Dagblad-date-1995-06-03-page-1.zip.ZIP,Water-Woede.docx,1,0,,,,,,,,,,,,,,,slaan,,,,,,mij,,woede,,,"Uit de krant ;tegen van Henk Koning, voorzitter van het Nationaal Rampenfonds;, naar aanleiding van de op hun beurt woedende Kamerleden, die dat fonds verwijten veel te kneuterig en te krenterig het geld te bewaken, dat bestemd zou moeten zijn voor de 'bereddingskosten' van de watersnoodslachtoffers",,,AD_Algemeen Dagblad-date-1995-06-03-page-1.zip.ZIP Water-Woede.docx
27158,AD_Algemeen Dagblad-date-1995-06-03-page-1.zip.ZIP,Water-Woede.docx,4,0,,,,,,,,,,,,,,,doen,,ook,mogen,,,,,ik,,duit,in de rampenzak ,,,AD_Algemeen Dagblad-date-1995-06-03-page-1.zip.ZIP Water-Woede.docx
27159,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,Artiesten als wassen beelden.docx,2,3,,,,,,,,,,,,,,,zien,,verderop,,,,,,we,,Louis,,,,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP Artiesten als wassen beelden.docx
27160,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,De Chinees bij u op de hoek.docx,3,0,,,,,,,,,,,hemelvaartsdag,,,,,,,,zijn,,,,het,,,,,,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP De Chinees bij u op de hoek.docx
27161,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,De Chinees bij u op de hoek.docx,5,4,,,,,,,,,,,,,,,trijden,,,,,,,,ik,,,"in zijn voetspoor;, voor 22 euro ;inclusief drie glazen bier",,,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP De Chinees bij u op de hoek.docx
27162,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,De Chinees bij u op de hoek.docx,,10,,,,,,,,,,,,,,,schrijven,,al,,zijn,,,,ik,,het,bij u ;om de hoek,,,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP De Chinees bij u op de hoek.docx
27163,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,De Chinees bij u op de hoek.docx,,12,,,,,,,,,,,,,,,aarzel,,even,,,,,,ik,,,Bij het kiezen van het nagerecht ,,,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP De Chinees bij u op de hoek.docx
27164,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,De Chinees bij u op de hoek.docx,,14,,,,,,,,,,,,,,,lijken,,hiddink;ook,,,,me,,man,,,voor een toetje,,,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP De Chinees bij u op de hoek.docx
27165,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,De Chinees bij u op de hoek.docx,,15,,,,,,,,,,,,,,,weten,,onmiddellijk,,,,,,ik,,,,,wat,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP De Chinees bij u op de hoek.docx
27166,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,"'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx",3,2,,,,,,,,,,,,,,,vallen,,toen,,,,,,mij,,,van Bouazza,,ongemak,"NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP 'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx"
27167,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,"'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx",17,0,,,,,,,,,,,,,,,merken,,,,,,,,ik,,,,,,"NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP 'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx"
27168,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,"'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx",31,0,,,,,,,,,,,,,,,zeggen,,,,,,,,iemand;ik,,,,,,"NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP 'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx"
27169,NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP,"'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx",34,0,,,,,,,,,,,,,,,lijken,,niet,,,,me,,,,,,,,"NRC Handelsblad-date-2003-06-07-page-11.zip.ZIP 'Een moskee is geen cultuur, het is folklore' ; Hafid Bouazza.docx"
